record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,city,type,type_sub_cat,type_text,school_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_2ah0rbYOLcIsYC4Dt,6349766,update,original,Change of Policy,Strengthening,"Effective April 30 through May 15, employees of retail stores in Alabama may not knowingly allow customers or patrons to congregate within six feet of a person from another household. This policy was extended through May 22, July 3, July 31, and now August 31. UPDATE: The policy was extended from July 31 to August 31.",2020-07-29,2020-07-31,2020-08-31,United States of America,USA,US,Provincial,0,Alabama,NA,Restriction and Regulation of Businesses,Retail Businesses,NA,NA,United States of America,NA,NA,Alabama,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,NA,NA,NA,NA,https://governor.alabama.gov/assets/2020/05/Safer-at-Home-Order-FINAL-5.21.2020.pdf,2020-07-31,2020-07-31T19:52:49Z
R_2cCQBL7MpC08A3xAd,6669060,update,original,Change of Policy,Strengthening,"Effective July 16 through July 31, all employers in Alabama shall encourage the use of masks, maintain six feet of separation between employees, and regularly disinfect frequently used items and surfaces. This policy was extended through August 31. UPDATE: The policy was extended from July 31 to August 31.",2020-07-29,2020-07-31,2020-08-31,United States of America,USA,US,Provincial,0,Alabama,NA,Restriction and Regulation of Businesses,All or unspecified essential businesses,NA,NA,United States of America,NA,NA,Alabama,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,https://alabamapublichealth.gov/legal/assets/order-adph-cov-gatherings-071520.pdf,2020-07-31,2020-07-31T19:42:27Z
R_3PN8fyVtKPMb8HaAj,6831223,update,original,Change of Policy,Strengthening,"Effective May 11 through May 22, anyone using the beaches in Alabama must maintain a consistent six-foot distance between himself or herself and all persons from a different household. This policy was extended through July 3, July 31, and now August 31. UPDATE: The policy was extended from July 31 to August 31.",2020-07-29,2020-07-31,2020-08-31,United States of America,USA,US,Provincial,0,Alabama,NA,Restriction and Regulation of Government Services,Beaches,NA,NA,United States of America,NA,NA,Alabama,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,https://governor.alabama.gov/assets/2020/05/Safer-at-Home-Order-FINAL-5.8.2020.pdf,2020-07-31,2020-07-31T20:13:12Z
R_31a47tBOSQ4PULICp,6838382,update,original,Change of Policy,Strengthening,"Effective May 11 through May 22, employees of close-contact service providers shall not knowingly allow clients or persons accompanying a client to congregate within six feet of a person from another household and wash their hands thoroughly with soap and water before providing services within 6 feet of a client. This policy was extended through July 3, July 31, and now August 31. UPDATE: The policy was extended from July 31 to August 31.",2020-07-29,2020-07-31,2020-08-31,United States of America,USA,US,Provincial,0,Alabama,NA,Restriction and Regulation of Businesses,Personal Grooming Businesses (e.g. hair salons),NA,NA,United States of America,NA,NA,Alabama,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,https://governor.alabama.gov/assets/2020/05/Safer-at-Home-Order-FINAL-5.8.2020.pdf,2020-07-31,2020-07-31T19:59:11Z
R_1pG4r3vVPchIDSvCp,6838382,update,correction,NA,Strengthening,"Effective May 11 through May 22, employees of close-contact service providers shall not knowingly allow clients or persons accompanying a client to congregate within six feet of a person from another household and wash their hands thoroughly with soap and water before providing services within 6 feet of a client. This policy was extended through July 3, July 31, and now August 31. UPDATE: The policy was extended from July 31 to August 31.",2020-07-29,2020-07-31,2020-08-31,United States of America,USA,US,Provincial,1,Alabama,NA,Restriction and Regulation of Businesses,Personal Grooming Businesses (e.g. hair salons),NA,NA,United States of America,NA,NA,Alabama,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,https://governor.alabama.gov/assets/2020/05/Safer-at-Home-Order-FINAL-5.8.2020.pdf,2020-07-31,2020-07-31T20:00:41Z
R_3p8XMA6OeO4baf3Ck,7392405,update,original,Change of Policy,Strengthening,"Effective May 22 through July 3, employees of entertainment venues in Alabama shall not knowingly allow patrons or guests to congregate within six feet of a person from another household. Entertainment venues shall limit occupancy to 50 percent of the normal occupancy load and regularly disinfect frequently used items and surfaces. This policy was extended through July 31 and now through August 31. UPDATE: The policy was extended from July 31 to August 31.",2020-07-29,2020-07-31,2020-08-31,United States of America,USA,US,Provincial,0,Alabama,NA,Restriction and Regulation of Businesses,Other Non-Essential Businesses,NA,NA,United States of America,NA,NA,Alabama,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,https://governor.alabama.gov/assets/2020/05/Safer-at-Home-Order-FINAL-5.21.2020.pdf,2020-07-31,2020-07-31T20:08:24Z
R_yPJmU3hUH8Z1qmJCi,7675861,update,original,Change of Policy,Strengthening,"Effective May 11 through May 22, employees of restaurants and bars in Alabama shall wear a mask while in regular interaction with patrons or guests. This policy was extended through July 3, July 31, and now August 31. UPDATE: The policy was extended from July 31 to August 31.",2020-07-29,2020-07-31,2020-08-31,United States of America,USA,US,Provincial,0,Alabama,NA,Mask Restrictions,Other Mask Wearing Policy,NA,NA,United States of America,NA,NA,Alabama,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,https://governor.alabama.gov/assets/2020/05/Safer-at-Home-Order-FINAL-5.8.2020.pdf,2020-08-03,2020-08-03T17:39:40Z
R_2PpLyMKH4SQCbYuCi,8910624,update,original,Change of Policy,Strengthening,"Effective May 11 through May 22, employees of athletic facilities shall wear a mask while in regular interaction with clients or guests. This policy was extended through July 3, July 31, and now through August 31. UPDATE: The policy was extended from July 31 to August 31.",2020-07-29,2020-07-31,2020-08-31,United States of America,USA,US,Provincial,0,Alabama,NA,Mask Restrictions,Other Mask Wearing Policy,NA,NA,United States of America,NA,NA,Alabama,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,https://governor.alabama.gov/assets/2020/05/Safer-at-Home-Order-FINAL-5.8.2020.pdf,2020-07-31,2020-07-31T20:06:47Z
R_vDAEGwxYk8bZZfjNA,9337443,new_entry,original,NA,NA,"Pennsylvania Dept of Health announced on 26th June, a policy for universal testing of all residents and staff at all Long Term Care facilities in the state with the condition that all should get tested at least once by 31st August.",2020-06-26,2020-06-26,2020-08-31,United States of America,USA,US,Provincial,0,Pennsylvania,NA,Health Testing,General,NA,NA,United States of America,NA,NA,Pennsylvania,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),Ministry/Department of Health,NA,NA,NA,NA,https://www.dhs.pa.gov/about/Documents/6.26%20Testing%20Order.pdf,2020-08-18,2020-08-18T16:45:23Z
R_21sTGpQkdotnAaBCi,9370430,update,original,Change of Policy,Strengthening,"Effective May 23 through July 3, employees of day and overnight youth summer camps in Alabama shall wear a mask when in regular interaction with campers and guests. This policy was extended through July 31 and now August 31. UPDATE: The policy was extended from July 31 to August 31.",2020-07-29,2020-07-31,2020-08-31,United States of America,USA,US,Provincial,0,Alabama,NA,Mask Restrictions,Other Mask Wearing Policy,NA,NA,United States of America,NA,NA,Alabama,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,https://governor.alabama.gov/assets/2020/05/Safer-at-Home-Order-FINAL-5.21.2020.pdf,2020-08-03,2020-08-03T17:31:37Z
R_0lhFQ4XeHgdNvJ7Bo,9624027,update,original,Change of Policy,Strengthening,"Effective June 15 through July 3, participation in team athletic activities may proceed. Players, coaches, officials, and spectators shall not congregate within 6 feet of a person from another household except to the extent necessary and wear a mask except when directly participating in the athletic activity. This policy was extended through July 31 and now through August 31. UPDATE: The policy was extended from July 31 to August 31.",2020-07-29,2020-07-31,2020-08-31,United States of America,USA,US,Provincial,0,Alabama,NA,Mask Restrictions,Keeping a distance of at least 6 feet or 1.5 meters apart,NA,NA,United States of America,NA,NA,Alabama,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,https://governor.alabama.gov/assets/2020/05/Safer-at-Home-Order-FINAL-5.21.2020.pdf,2020-07-31,2020-07-31T20:11:33Z
R_0lhFQ4XeHgdNvJ7Ci,9624027,update,original,Change of Policy,Strengthening,"Effective June 15 through July 3, participation in team athletic activities may proceed. Players, coaches, officials, and spectators shall not congregate within 6 feet of a person from another household except to the extent necessary and wear a mask except when directly participating in the athletic activity. This policy was extended through July 31 and now through August 31. UPDATE: The policy was extended from July 31 to August 31.",2020-07-29,2020-07-31,2020-08-31,United States of America,USA,US,Provincial,0,Alabama,NA,Mask Restrictions,Other Mask Wearing Policy,NA,NA,United States of America,NA,NA,Alabama,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,https://governor.alabama.gov/assets/2020/05/Safer-at-Home-Order-FINAL-5.21.2020.pdf,2020-07-31,2020-07-31T20:11:33Z
R_vODaPEXiH0mrn3jCq,1785642,new_entry,original,NA,NA,"South Carolina Governor announced on 13th August the allocation of funds of $10 million, for the purposes of providing PPE to school districts statewide.",2020-08-13,2020-08-13,2020-08-20,United States of America,USA,US,Provincial,0,South Carolina,NA,Health Resources,Personal Protective Equipment,NA,NA,United States of America,NA,NA,South Carolina,NA,NA,13,NA,NA,Voluntary/Recommended but No Penalties,Provincial/State Government,NA,NA,NA,NA,https://governor.sc.gov/news/2020-08/gov-henry-mcmaster-announces-seventy-school-districts-receive-10-million-ppe-reopening,2020-08-19,2020-08-19T17:56:24Z
R_2P8eiAj1XV8KoopNA,3874095,new_entry,original,NA,NA,"On July 6, the Sturgis City Council in Sturgis, South Dakota approved a contract with Monument Health to conduct up to 1,300 COVID-19 tests during the week of August 13. The city is waiting to test after a motorcycle rally.",2020-07-06,2020-08-13,2020-08-20,United States of America,USA,US,Municipal,0,South Dakota,Sturgis,Health Testing,General,NA,NA,United States of America,NA,NA,South Dakota,Sturgis,NA,13,NA,NA,Mandatory (Unspecified/Implied),Municipal Government,NA,NA,NA,NA,https://rapidcityjournal.com/news/local/sturgis-city-council-approves-mass-testing-following-annual-motorcycle-rally-in-august/article_fbffdd5c-d739-5283-a043-663a9a4b07f8.html,2020-07-09,2020-07-09T19:01:00Z
R_2EsOuEV2G8W23LJBn,216505,update,original,Change of Policy,Strengthening,"United States, March 30, Arkansas Governor issues an executive order allowing notaries to notarize via real-time audio and visual technology for the remainder of the State of Emergency.

Extended end date to end of emergency (currently 8/19) UPDATE: Extended end date to end of emergency (currently 8/19)",2020-03-30,2020-03-30,2020-08-19,United States of America,USA,US,Provincial,0,Arkansas,NA,Restriction and Regulation of Government Services,Issuing of permits/certificates and/or processing of government documents,NA,NA,United States of America,NA,NA,Arkansas,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,52.787942720796025,51.85585642872675,51.22342193129223,62,https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-12.__.pdf,2020-07-02,2020-07-02T17:18:47Z
R_1igpVwdvsKvheZGEh,314075,update,original,Change of Policy,Strengthening,"United States, Arkansas Governor issues an executive order suspending Arkansas code that requires medical treatment protocol development or modification to occur solely with the approval of the Secretary of the Arkansas Department of health, this includes but is not limited to triage, diagnostic testing, treatment of COVID-19, services needed in response to personnel shortages, redeploying or cross training of staff, planning to or enacting crisis standards of care measures and reducing record keeping requirements,
Effective April 13 until the end of the state of emergency (currently 8/19) UPDATE: End date is end of emergency on 8/19",2020-04-13,2020-04-13,2020-08-19,United States of America,USA,US,Provincial,0,Arkansas,NA,Health Resources,Unspecified Health Staff,NA,NA,United States of America,NA,NA,Arkansas,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,53.155462279644986,52.18901308412472,51.348628438419595,65,https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-18._.pdf,2020-07-02,2020-07-02T16:58:00Z
R_zSvuIbkiybYEsTfBt,3190845,new_entry,original,NA,NA,"South Carolina, USA, 12th August: Governor announced the purchase and distribution of $10 Million worth of PPE and other supplies to 70 school districts statewide to ensure that they can open safely.",2020-08-12,2020-08-12,2020-08-19,United States of America,USA,US,Provincial,0,South Carolina,NA,Health Resources,Masks,NA,NA,United States of America,NA,NA,South Carolina,NA,NA,13,NA,NA,Voluntary/Recommended but No Penalties,"Provincial/State Government,Other (Please specify in the text box)",NA,NA,NA,NA,https://governor.sc.gov/news/2020-08/gov-henry-mcmaster-announces-seventy-school-districts-receive-10-million-ppe-reopening,2020-08-22,2020-08-22T17:39:55Z
